# x_m,y_m
-7.294152585257511312e+00,2.419699961543989808e+00
-7.344774317706958655e+00,2.377165464587958521e+00
-7.394972026575550750e+00,2.334131453804968448e+00
-7.444732018795166439e+00,2.290591992558605128e+00
-7.494014384296492359e+00,2.246512654773692663e+00
-7.542829025979767898e+00,2.201916011142428520e+00
-7.591162785464772078e+00,2.156798612737807375e+00
-7.638984273526360447e+00,2.111138596639570153e+00
-7.686283750051678965e+00,2.064938105238211641e+00
-7.733057772453559409e+00,2.018205753572157590e+00
-7.779289846272212650e+00,1.970937104643201598e+00
-7.824937841434290497e+00,1.923104185591250959e+00
-7.870014422418400102e+00,1.874732534388264371e+00
-7.914504400120647709e+00,1.825820798231093667e+00
-7.958380620534763139e+00,1.776357708407638070e+00
-8.001617993431541009e+00,1.726335265105235495e+00
-8.044221124903517151e+00,1.675771656875015836e+00
-8.086174342406639681e+00,1.624667468139474602e+00
-8.127442186280697811e+00,1.573008224722887372e+00
-8.168011972078174310e+00,1.520799059942368636e+00
-8.207882893034815552e+00,1.468054335345871264e+00
-8.247038952460458816e+00,1.414776686680486950e+00
-8.285437745853203140e+00,1.360950688992897062e+00
-8.323076502484649808e+00,1.306590609959979776e+00
-8.359950723070610934e+00,1.251709106395245907e+00
-8.396044321014707990e+00,1.196310988711889678e+00
-8.431307927886146913e+00,1.140380882894296510e+00
-8.465749176582246349e+00,1.083940786668229128e+00
-8.499360240296621072e+00,1.027002436445126898e+00
-8.532125256283606518e+00,9.695729266129082813e-01
-8.563986265894577343e+00,9.116370202425037039e-01
-8.594965296293601398e+00,8.532249194039579487e-01
-8.625049918370473634e+00,7.943471834531847797e-01
-8.654219333344540743e+00,7.350105837067528736e-01
-8.682420392034094547e+00,6.752077063517255562e-01
-8.709680443345913403e+00,6.149702305389661561e-01
-8.735985004662984110e+00,5.543093881053666738e-01
-8.761300710003315118e+00,4.932291879829567849e-01
-8.785598820373836659e+00,4.317371444128161873e-01
-8.808898497931965110e+00,3.698600037093469073e-01
-8.831186710692687569e+00,3.076112805085916557e-01
-8.852411736902013217e+00,2.449920532709677912e-01
-8.872582491933737714e+00,1.820254247872664100e-01
-8.891704085774534860e+00,1.187323293393832135e-01
-8.909759066505440472e+00,5.512661986305773809e-02
-8.926690157747861676e+00,-8.787420883926068405e-03
-8.942539413442103680e+00,-7.297812464589259474e-02
-8.957297579589161174e+00,-1.374285044956232438e-01
-8.970919341608135866e+00,-2.021286293563877012e-01
-8.983407513955144807e+00,-2.670570050298234355e-01
-8.994779882716132491e+00,-3.321900412551770931e-01
-9.005020787965582585e+00,-3.975106656214198453e-01
-9.014078608744846122e+00,-4.630058138947644175e-01
-9.022002776288834625e+00,-5.286476210897925743e-01
-9.028789151316246375e+00,-5.944169079197313410e-01
-9.034385223995805347e+00,-6.602981607471731795e-01
-9.038820906027709157e+00,-7.262675963256359779e-01
-9.042110833448557372e+00,-7.923041057393089837e-01
-9.044227561574549767e+00,-8.583886914164629012e-01
-9.045157920727696421e+00,-9.245005930848099185e-01
-9.044942389745308731e+00,-9.906186227590189075e-01
-9.043576951573026435e+00,-1.056723052739710011e+00
-9.041009232797339479e+00,-1.122791708305123093e+00
-9.037303355996607834e+00,-1.188806159376357030e+00
-9.032463481396888483e+00,-1.254747292029028349e+00
-9.026442556082475477e+00,-1.320591106112516844e+00
-9.019285226729781613e+00,-1.386321000035582784e+00
-9.011011684832356039e+00,-1.451919789189446863e+00
-9.001596180723879570e+00,-1.517364479671874378e+00
-8.991049012581481037e+00,-1.582636311891724601e+00
-8.979410487737702340e+00,-1.647722383752764364e+00
-8.966675116785456368e+00,-1.712602860107121039e+00
-8.952820743885684607e+00,-1.777253635183004832e+00
-8.937906271362374255e+00,-1.841668024462739917e+00
-8.921942993606226224e+00,-1.905830704257842845e+00
-8.904885248471616777e+00,-1.969711147859606104e+00
-8.886801856425488921e+00,-2.033308728619346084e+00
-8.867708124483980825e+00,-2.096610405075446160e+00
-8.847578634273963516e+00,-2.159590408017958651e+00
-8.826448662607740303e+00,-2.222241783823883932e+00
-8.804351220792808519e+00,-2.284558527707558628e+00
-8.781279959323597950e+00,-2.346521417040530633e+00
-8.757238213925914394e+00,-2.408114248253466094e+00
-8.732275338967037115e+00,-2.469339506967581421e+00
-8.706402572568883613e+00,-2.530185984632414176e+00
-8.679593464273567704e+00,-2.590625772057920884e+00
-8.651912126183367135e+00,-2.650670986459449097e+00
-8.623374713427049087e+00,-2.710314199728045992e+00
-8.593960362742206982e+00,-2.769529874940294789e+00
-8.563713534596267607e+00,-2.828324626585320800e+00
-8.532661623673543971e+00,-2.886698227555713370e+00
-8.500799996394977853e+00,-2.944633896137466067e+00
-8.468144203897507438e+00,-3.002125665080755734e+00
-8.434735027241016425e+00,-3.059182915807827197e+00
-8.400581553201559970e+00,-3.115797879522314240e+00
-8.365674723963232751e+00,-3.171951501144616881e+00
-8.330066278932710233e+00,-3.227662794164692261e+00
-8.293772838901208644e+00,-3.282930396238352255e+00
-8.256775896037321871e+00,-3.337729578443499712e+00
-8.219125233174253253e+00,-3.392081624868491740e+00
-8.180840645358868457e+00,-3.445989089367789582e+00
-8.141914029218414228e+00,-3.499434821175212207e+00
-8.102375875413414974e+00,-3.552429726631031848e+00
-8.062253869167040676e+00,-3.604984018447159766e+00
-8.021547243690299922e+00,-3.657086838292151310e+00
-7.980272941947074372e+00,-3.708741127084989486e+00
-7.938463570017622928e+00,-3.759963300150427123e+00
-7.896122704544907833e+00,-3.810747061005417269e+00
-7.853259439885917459e+00,-3.861090691931949426e+00
-7.809908389873113421e+00,-3.911014905635290972e+00
-7.766074679057755503e+00,-3.960515923790132842e+00
-7.721764952761173362e+00,-4.009591323402127649e+00
-7.677013094136635019e+00,-4.058263881639662785e+00
-7.631823293141149378e+00,-4.106530143795501075e+00
-7.586204603889052933e+00,-4.154391265847851678e+00
-7.540187728498080943e+00,-4.201869682317334487e+00
-7.493773855892253977e+00,-4.248960100920021077e+00
-7.446978545393412752e+00,-4.295671504948601616e+00
-7.399827258946396036e+00,-4.342023583034541723e+00
-7.352316620995739349e+00,-4.388007272859756114e+00
-7.304471842114072189e+00,-4.433643200874440637e+00
-7.256310079155972481e+00,-4.478944512416890511e+00
-7.207826856856056175e+00,-4.523901637596367209e+00
-7.159054623276190021e+00,-4.568545056162961693e+00
-7.109996450809428659e+00,-4.612874083047360685e+00
-7.060665100939115035e+00,-4.656898921400963509e+00
-7.011082327252484703e+00,-4.700640429292786138e+00
-6.961243281454896348e+00,-4.744089730582355280e+00
-6.911177475923834912e+00,-4.787277545200842255e+00
-6.860887060591344344e+00,-4.830203611396822083e+00
-6.810387447979949549e+00,-4.872883389351674310e+00
-6.759691956277162461e+00,-4.915330324853569799e+00
-6.708806409814136451e+00,-4.957549251042093985e+00
-6.657751086033264265e+00,-4.999562719217315987e+00
-6.606526057604300561e+00,-5.041369118663886262e+00
-6.555153906507422690e+00,-5.082994606241477697e+00
-6.503635584329026997e+00,-5.124439054030800023e+00
-6.451990166199315979e+00,-5.165725022292273039e+00
-6.400221543279172920e+00,-5.206856403880699702e+00
-6.348345505107933384e+00,-5.247852235094162765e+00
-6.296367651295102341e+00,-5.288718903790216253e+00
-6.244301969872402935e+00,-5.329473624469845738e+00
-6.192154524829753370e+00,-5.370123676533167689e+00
-6.139938365940340148e+00,-5.410685430787792960e+00
-6.087659343463196038e+00,-5.451166132703174405e+00
-6.035329886065363247e+00,-5.491581619370634826e+00
-5.982955437865012271e+00,-5.531938787882526576e+00
-5.930547297843768995e+00,-5.572252195548961673e+00
-5.878111802511862827e+00,-5.612530017435455321e+00
-5.825657875834754584e+00,-5.652783833929063029e+00
-5.773192537726399287e+00,-5.693022776668146712e+00
-5.720723116157159893e+00,-5.733256394823571966e+00
-5.668256230696846032e+00,-5.773493320059123413e+00
-5.615798617196011477e+00,-5.813742332184064665e+00
-5.563355597490849291e+00,-5.854010357120264629e+00
-5.510933427494185466e+00,-5.894305520502749474e+00
-5.458536544454466011e+00,-5.934633558627273153e+00
-5.406169354601056298e+00,-5.975000146416433289e+00
-5.353836849150577670e+00,-6.015411688910663024e+00
-5.301540944733494243e+00,-6.055870584282291524e+00
-5.249286131490007001e+00,-6.096382536928121709e+00
-5.197073773763698945e+00,-6.136949190700467405e+00
-5.144905174771125189e+00,-6.177572103363240252e+00
-5.092783388173282688e+00,-6.218255061426560815e+00
-5.040706706668986570e+00,-6.258995740100703919e+00
-4.988676347738203454e+00,-6.299795562212914923e+00
-4.936691524722256474e+00,-6.340653387269505004e+00
-4.884749716945441911e+00,-6.381565883999834377e+00
-4.832851053247739337e+00,-6.422533097183150019e+00
-4.780991141619426621e+00,-6.463549354978241013e+00
-4.729167240270486516e+00,-6.504611103631695812e+00
-4.677376342483584359e+00,-6.545714472181609622e+00
-4.625612866944866397e+00,-6.586852370290387171e+00
-4.573872943418945347e+00,-6.628019887184907866e+00
-4.522150524456417742e+00,-6.669209394923376166e+00
-4.470439709122322469e+00,-6.710413469840996292e+00
-4.418734232115080651e+00,-6.751624243636424438e+00
-4.367027072961022327e+00,-6.792832906746022914e+00
-4.315310778215855514e+00,-6.834030103838991899e+00
-4.263577725742204727e+00,-6.875206254636108127e+00
-4.211820139734801849e+00,-6.916351562098018491e+00
-4.160028570296925743e+00,-6.957454082699454645e+00
-4.108196222639288742e+00,-6.998505166241113074e+00
-4.056311339387789872e+00,-7.039489826644993897e+00
-4.004367654380822650e+00,-7.080399931813656345e+00
-3.952353664226893937e+00,-7.121220609297749249e+00
-3.900261066445854130e+00,-7.161940918092321695e+00
-3.848080210148246305e+00,-7.202548064071732092e+00
-3.795800150255950189e+00,-7.243027399907080444e+00
-3.743413801904886817e+00,-7.283369085155656286e+00
-3.690907323316988009e+00,-7.323554279556542035e+00
-3.638276513028555037e+00,-7.363576494163203812e+00
-3.585504786850500558e+00,-7.403412705574591968e+00
-3.532590699025710546e+00,-7.443059618707000169e+00
-3.479515518940187846e+00,-7.482490602947797775e+00
-3.426279959843043788e+00,-7.521704783186403453e+00
-3.372864191751450136e+00,-7.560673117263031706e+00
-3.319270022572148537e+00,-7.599395715934800677e+00
-3.265478006679296552e+00,-7.637842978582791709e+00
-3.211489540433433376e+00,-7.676013879764588488e+00
-3.157287445970912820e+00,-7.713880793246336687e+00
