# x_m,y_m
5.599891790106764411e+00,5.478802916285912872e+00
5.555850552625081207e+00,5.527066094362307780e+00
5.511575021186815526e+00,5.575114444266007219e+00
5.467071140146491537e+00,5.622951358133313704e+00
5.422349686157401649e+00,5.670584938255603724e+00
5.377408319285307492e+00,5.718011102684922520e+00
5.332254959517015891e+00,5.765235466831874156e+00
5.286897221367625299e+00,5.812263577992140995e+00
5.241329814632005757e+00,5.859088567629935795e+00
5.195563193123577506e+00,5.905718851012761839e+00
5.149600814465811638e+00,5.952156209315933921e+00
5.103436349883729406e+00,5.998392673343763803e+00
5.057081210751340983e+00,6.044437960286350275e+00
5.010533109290101983e+00,6.090288181327604633e+00
4.963790341131872452e+00,6.135939921653792872e+00
4.916860203120232420e+00,6.181399024255580521e+00
4.869735611209531356e+00,6.226656523826332723e+00
4.822420766437049089e+00,6.271715070440920137e+00
4.774917392844427511e+00,6.316574827900397260e+00
4.727215895925620970e+00,6.361223849456058232e+00
4.679325055508191333e+00,6.405669707558692139e+00
4.631237215495867865e+00,6.449902356837806217e+00
4.582951712647131970e+00,6.493919131643433929e+00
4.534471070220034150e+00,6.537720897134537523e+00
4.485782299626126957e+00,6.581291190332009933e+00
4.436894267930131974e+00,6.624637768869950705e+00
4.387796147882172981e+00,6.667746244498248487e+00
4.338488168261491751e+00,6.710614500990787157e+00
4.288968626718324018e+00,6.753238206766186025e+00
4.239227153617275867e+00,6.795602694344045069e+00
4.189270720659374447e+00,6.837713489778566966e+00
4.139081799647374105e+00,6.879546923266775416e+00
4.088669367551257317e+00,6.921110712104167284e+00
4.038020293894488688e+00,6.962385809814238158e+00
3.987135398237552142e+00,7.003369798829709225e+00
3.936009102042504537e+00,7.044052261022573980e+00
3.884634695939509275e+00,7.084420923694484173e+00
3.833013645194515373e+00,7.124473721845926200e+00
3.781132444052957009e+00,7.164188938173642995e+00
3.728998980616207159e+00,7.203572439334656963e+00
3.676593803844598884e+00,7.242593638707942816e+00
3.623930434329728278e+00,7.281265673252036663e+00
3.570984585985208959e+00,7.319550040861546591e+00
3.517772905310941667e+00,7.357464035091066279e+00
3.464271910938253374e+00,7.394968659450018578e+00
3.410496442585980059e+00,7.432078634272937023e+00
3.356424854253901913e+00,7.468755795024392796e+00
3.302071349731706018e+00,7.505013831475820574e+00
3.247415073749707393e+00,7.540813828353112314e+00
3.192470811396330266e+00,7.576170218019703917e+00
3.137217416324196151e+00,7.611041525676427888e+00
3.081671487922296837e+00,7.645444925997511909e+00
3.025810502696802295e+00,7.679334358486838319e+00
2.969654087540127385e+00,7.712731955177083876e+00
2.913177288660657727e+00,7.745584842389509284e+00
2.856402364884689682e+00,7.777919767561356501e+00
2.799305601453959902e+00,7.809682900193835486e+00
2.741907320971651796e+00,7.840897845416308520e+00
2.684188649597472054e+00,7.871516254758370579e+00
2.626165534384458322e+00,7.901553721250321516e+00
2.567825504022608563e+00,7.930970857231450566e+00
2.509179222977584889e+00,7.959772609350964423e+00
2.450221547554917390e+00,7.987931356173405106e+00
2.390957137103733476e+00,8.015438683377935192e+00
2.331388888865243647e+00,8.042281612587672157e+00
2.271514952732412773e+00,8.068435616687267498e+00
2.211346735913813255e+00,8.093905265103220614e+00
2.150875620863335502e+00,8.118647174247668019e+00
2.090121722763873535e+00,8.142686348420930642e+00
2.029069666601387212e+00,8.165957858551028181e+00
1.967745043328378740e+00,8.188501245498644110e+00
1.906135430189504154e+00,8.210253610266537549e+00
1.844261318253177073e+00,8.231241755596395038e+00
1.782119241393871123e+00,8.251422562394985505e+00
1.719721974265438380e+00,8.270799983176550185e+00
1.657075518007458337e+00,8.289355844380398963e+00
1.594185556256420666e+00,8.307068919253008943e+00
1.531066778987374200e+00,8.323948430089631145e+00
1.467718678776183117e+00,8.339945845736282948e+00
1.404163560041227665e+00,8.355100008198013128e+00
1.340395892297628677e+00,8.369333230770177323e+00
1.276441212639453315e+00,8.382700862621032201e+00
1.212299442790873982e+00,8.395139640722247165e+00
1.147989452314337244e+00,8.406677163914356044e+00
1.083518918465266045e+00,8.417280653463180329e+00
1.018901422778413668e+00,8.426948401854129855e+00
9.541507798323090039e-01,8.435679755390539825e+00
8.892768531439082524e-01,8.443442415220438590e+00
8.242977721022978210e-01,8.450269202999136198e+00
7.592214113519240026e-01,8.456096227197576809e+00
6.940676422206878415e-01,8.460982155073821787e+00
6.288459449614043351e-01,8.464856815107326682e+00
5.635743134174650004e-01,8.467771392056553381e+00
4.982656171106630838e-01,8.469681794496798588e+00
4.329355299866913809e-01,8.470607850912690751e+00
3.675989491853128843e-01,8.470539998882699706e+00
3.022711241188357212e-01,8.469466230838557763e+00
2.369667852253475315e-01,8.467411938706170815e+00
1.717026992594505308e-01,8.464333089925393239e+00
1.064912708594460272e-01,8.460289059633650410e+00
4.135251135005053869e-02,8.455207099043185792e+00
-2.370385817800654132e-02,8.449161548515906617e+00
-8.865767883641055558e-02,8.442099149290529070e+00
-1.534981357402000479e-01,8.434062168313028351e+00
-2.182077599488083663e-01,8.425032310534977142e+00
-2.827727218759109040e-01,8.415020103081053193e+00
-3.471804085760795688e-01,8.404041643487435209e+00
-4.114121330084951622e-01,8.392076383093527880e+00
-4.754621907344413478e-01,8.379173872589447569e+00
-5.393053178207704024e-01,8.365283491472947475e+00
-6.029424848875803988e-01,8.350478128857320215e+00
-6.663466679515108737e-01,8.334704850492009598e+00
-7.295186306490499817e-01,8.318025825423355002e+00
-7.924369486340268054e-01,8.300414204794837048e+00
-8.550963818410625139e-01,8.281902490234321235e+00
-9.174841381122774697e-01,8.262494921410471704e+00
-9.795876810107821964e-01,8.242196111990725882e+00
-1.041404168656822282e+00,8.221039228079549233e+00
-1.102912768196641080e+00,8.199003138336465213e+00
-1.164121566016853127e+00,8.176147412069505904e+00
-1.225000767958830616e+00,8.152427660966338863e+00
-1.285566276839287925e+00,8.127918018780025733e+00
-1.345790176564437335e+00,8.102580593616872662e+00
-1.405684235081000377e+00,8.076472992506340987e+00
-1.465229254817236093e+00,8.049578862938561841e+00
-1.524429779061841295e+00,8.021934584368677790e+00
-1.583276334479686742e+00,7.993544630141477647e+00
-1.641766470999387106e+00,7.964427344697496913e+00
-1.699900047936316216e+00,7.934604558765658844e+00
-1.757668260137238869e+00,7.904079964613714537e+00
-1.815079491644848719e+00,7.872889141128161405e+00
-1.872119612926124610e+00,7.841024633843472813e+00
-1.928804334007253596e+00,7.808532093098174975e+00
-1.985115592513317706e+00,7.775396470899193169e+00
-2.041074877592490289e+00,7.741669823979489884e+00
-2.096661896969494787e+00,7.707333031029888204e+00
-2.151902084204062149e+00,7.672440985528774071e+00
-2.206774863913063545e+00,7.636973894662044238e+00
-2.261307569170702081e+00,7.600986101560808450e+00
-2.315481446780471408e+00,7.564460336558969544e+00
-2.369323568516525924e+00,7.527447277199990516e+00
-2.422819165009107323e+00,7.489935073614048200e+00
-2.475992879410997993e+00,7.451967984602801742e+00
-2.528836026922331559e+00,7.413542087017322757e+00
-2.581368770586214723e+00,7.374692919835994509e+00
-2.633590420215045746e+00,7.335426512417490663e+00
-2.685514855326281314e+00,7.295767923456925708e+00
-2.737150960726441262e+00,7.255734589538767487e+00
-2.788504915286224239e+00,7.215339955091192081e+00
-2.839596285772220785e+00,7.174613660382615166e+00
-2.890422658924790777e+00,7.133557109811757613e+00
-2.941010351578001281e+00,7.092206821403443051e+00
-2.991361393925649814e+00,7.050568661268255433e+00
-3.041494157405566501e+00,7.008667949009423914e+00
-3.091423588894765206e+00,6.966525113191074148e+00
-3.141156326006041777e+00,6.924150325848496657e+00
-3.190715692492199995e+00,6.881572896782174986e+00
-3.240112195979579557e+00,6.838806604658091537e+00
-3.289361156763241922e+00,6.795870481616876901e+00
-3.338482071768146042e+00,6.752787915256358353e+00
-3.387487951146037179e+00,6.709574528357835632e+00
-3.436396515207130964e+00,6.666251026446983197e+00
-3.485226382439026604e+00,6.622838837608594709e+00
-3.533993498613677620e+00,6.579356162211881021e+00
-3.582715285082762158e+00,6.535822698126506403e+00
-3.631410480361614734e+00,6.492259489787024052e+00
-3.680096291248754259e+00,6.448685792887431489e+00
-3.728790722587778994e+00,6.405121730396357016e+00
-3.777511729887948810e+00,6.361587394381722937e+00
-3.826276395432035571e+00,6.318101971743396383e+00
-3.875101718496380521e+00,6.274684670452818303e+00
-3.924005846784837548e+00,6.231356157116687555e+00
-3.973005590645924290e+00,6.188135813681831188e+00
-4.022115694466755542e+00,6.145040923192094162e+00
-4.071351358749193849e+00,6.102089551152998226e+00
-4.120727093658019591e+00,6.059299278879609396e+00
-4.170258195808675517e+00,6.016688948957526151e+00
-4.219958249410708184e+00,5.974275818926488846e+00
-4.269836987895814673e+00,5.932072993361951596e+00
-4.319905025828121303e+00,5.890094936901394185e+00
-4.370171801792261945e+00,5.848355073650856717e+00
-4.420645505740701253e+00,5.806865673498299074e+00
-4.471333910627886432e+00,5.765638845179363869e+00
-4.522244910469584767e+00,5.724687229080158701e+00
-4.573379473683186980e+00,5.684015137372713689e+00
-4.624740293858757845e+00,5.643629157048056122e+00
-4.676328669237830304e+00,5.603534264716521385e+00
-4.728144519357533326e+00,5.563733772279483958e+00
-4.780186417176651936e+00,5.524229289578193480e+00
-4.832454535832375164e+00,5.485024596101343519e+00
-4.884943529583286370e+00,5.446116131397318760e+00
-4.937646653167297117e+00,5.407498222064381466e+00
-4.990557622398931414e+00,5.369165575279839508e+00
-5.043669150346135055e+00,5.331111276830408308e+00
-5.096973386323682575e+00,5.293327352090456017e+00
-5.150465258302483029e+00,5.255809532834296860e+00
-5.204130453230729536e+00,5.218540065027069907e+00
-5.257958549253370251e+00,5.181506254289702795e+00
-5.311938606102881266e+00,5.144694267182409853e+00
-5.366062038867775108e+00,5.108093388187319839e+00
-5.420315445450945013e+00,5.071685445638164147e+00
-5.474685063146317532e+00,5.035451266945283777e+00
-5.529158651997314600e+00,4.999373564299659733e+00
-5.583727129079515628e+00,4.963439534382798612e+00
-5.638373865207448432e+00,4.927624626770729321e+00
-5.693086322610357186e+00,4.891910188012053240e+00
-5.747853758185863526e+00,4.856280107932461121e+00
-5.802661163711674064e+00,4.820711538531167406e+00
-5.857495962436765957e+00,4.785185210926199417e+00
-5.912345791164787201e+00,4.749682091144114437e+00
-5.967197170321275834e+00,4.714181366640981530e+00
-6.022037349700635644e+00,4.678663344849384842e+00
-6.076853440632428160e+00,4.643108161121807242e+00
-6.131633304023770492e+00,4.607497190291629963e+00
-6.186362742696049466e+00,4.571808778574153465e+00
-6.241031783979615000e+00,4.536027920928361823e+00
-6.295623902797179205e+00,4.500129819094560446e+00
-6.350131744706007275e+00,4.464103886247052344e+00
-6.404536606047768643e+00,4.427922636501531173e+00
-6.458832982591699690e+00,4.391578798385157079e+00
-6.513001351159130259e+00,4.355044461774557618e+00
-6.567036043731522277e+00,4.318312717801798151e+00
-6.620919315039380137e+00,4.281359224926857721e+00
-6.674642055985342992e+00,4.244172752932054316e+00
-6.728192154893357646e+00,4.206738113308452931e+00
-6.781552509717064581e+00,4.169033513770659560e+00
-6.834719779820690455e+00,4.131057138961644171e+00
-6.887669006513874592e+00,4.092777360984585222e+00
-6.940398055995980364e+00,4.054194889960490933e+00
-6.992892990097932859e+00,4.015294491348306849e+00
-7.045132294602866274e+00,3.976051495214183440e+00
-7.097115670008461663e+00,3.936470135444508855e+00
-7.148822868884795234e+00,3.896528679330247602e+00
-7.200238202862518477e+00,3.856212234068209899e+00
-7.251358804597078489e+00,3.815522744328029070e+00
-7.302163160422052712e+00,3.774439082940780565e+00
-7.352635345444150872e+00,3.732948049604169594e+00
-7.402772756395516573e+00,3.691053125721808659e+00
-7.452556801106467788e+00,3.648738889304353972e+00
-7.501962976460768928e+00,3.605984085237062153e+00
-7.550992948123303350e+00,3.562798440119453680e+00
-7.599632965647997729e+00,3.519174019518552132e+00
-7.647849421295145333e+00,3.475081921395684503e+00
-7.695643456352228462e+00,3.430532367803256211e+00
-7.743004091764936092e+00,3.385522352327441808e+00
-7.789910796408249460e+00,3.340039439771736340e+00
-7.836335851526580853e+00,3.294065038780299659e+00
-7.882282484088064756e+00,3.247612590156302659e+00
-7.927735739671599724e+00,3.200677247614118315e+00
-7.972668424012130828e+00,3.153243289492934309e+00
-8.017061740693026906e+00,3.105304214741772206e+00
-8.060914584041700692e+00,3.056870322769468462e+00
-8.104211347667794385e+00,3.007938662161374399e+00
-8.146921972515388077e+00,2.958494535845760609e+00
-8.189029034669930596e+00,2.908535470767014353e+00
-8.230531027783637654e+00,2.858072724230035888e+00
-8.271411788348677518e+00,2.807105370612942519e+00
-8.311642110324337196e+00,2.755623016806424630e+00
-8.351198664742996769e+00,2.703621241497826677e+00
-8.390083480775420099e+00,2.651115378315493487e+00
-8.428280000966884344e+00,2.598106674222536494e+00
-8.465763060636344761e+00,2.544591024665856516e+00
-8.502497374200695290e+00,2.490558717562552093e+00
-8.538491974364040615e+00,2.436030980434713555e+00
-8.573730149969124525e+00,2.381011380599032723e+00
-8.608193059052878127e+00,2.325502762555132108e+00
-8.641829449194773360e+00,2.269489467216776024e+00
-8.674657942130503230e+00,2.212999052209801309e+00
-8.706661994805900306e+00,2.156037532574497817e+00
-8.737825165145395090e+00,2.098611532684100389e+00
-8.768093955387179506e+00,2.040709133569291289e+00
-8.797482851406130067e+00,1.982355366127564134e+00
-8.825980919330222108e+00,1.923561457245407835e+00
-8.853572393396769158e+00,1.864336567777377107e+00
-8.880207719546469036e+00,1.804675548874298707e+00
-8.905892546910296304e+00,1.744599330032239104e+00
-8.930623603241702568e+00,1.684124302208457769e+00
-8.954386278376137653e+00,1.623262144862817946e+00
-8.977133714374222251e+00,1.562013279034727864e+00
-8.998866793191949043e+00,1.500397299247176353e+00
-9.019588641022583175e+00,1.438433996509229651e+00
-9.039286316737038973e+00,1.376137442593994065e+00
-9.057913734422523788e+00,1.313512514088133187e+00
-9.075472699755321671e+00,1.250579758896242843e+00
-9.091970585281440975e+00,1.187360626284931886e+00
-9.107396628122609528e+00,1.123871328079433018e+00
-9.121703387787096773e+00,1.060120457480931755e+00
-9.134899851304496110e+00,9.961306478565391531e-01
-9.146995042096470740e+00,9.319236382070871239e-01
-9.157980834616004984e+00,8.675173982118544735e-01
-9.167806638508944062e+00,8.029239999201539524e-01
-9.176494225108175584e+00,7.381678232640952464e-01
-9.184051766984326903e+00,6.732701027538876559e-01
-9.190474137743763094e+00,6.082500669102861579e-01
-9.195706627099085040e+00,5.431234674801916906e-01
-9.199787569176022473e+00,4.779147398373111977e-01
-9.202722411290800153e+00,4.126444064489890873e-01
-9.204509250421441635e+00,3.473323693886247177e-01
-9.205089465237314528e+00,2.819984695467591673e-01
-9.204519018099594163e+00,2.166646756897108450e-01
-9.202799810687587012e+00,1.513510061499803161e-01
-9.199928238256623203e+00,8.607767366542690146e-02
-9.195858251005118333e+00,2.086809922747651785e-02
-9.190646412552466060e+00,-4.425998194429382748e-02
-9.184296530696547833e+00,-1.092870013110042587e-01
-9.176803849443290417e+00,-1.741924246566284584e-01
-9.168135641430083638e+00,-2.389513264207664134e-01
-9.158345983283822989e+00,-3.035500520354564857e-01
-9.147441669982756096e+00,-3.679700364644808985e-01
-9.135419651444061984e+00,-4.321909719759133850e-01
-9.122254750282644764e+00,-4.961873917958773417e-01
-9.108000529707885207e+00,-5.599498776834956892e-01
-9.092666411157637185e+00,-6.234613558290031943e-01
-9.076254448869068625e+00,-6.867030409988162942e-01
-9.058739605714690057e+00,-7.496482019880157388e-01
-9.040177649945905003e+00,-8.122924179950329338e-01
-9.020580178297946006e+00,-8.746204768057339596e-01
-8.999957735021119731e+00,-9.366171419836274437e-01
-8.978277590619800463e+00,-9.982519088828070153e-01
-8.955600663120989680e+00,-1.059526777755199545e+00
-8.931940228982940155e+00,-1.120428640415446653e+00
-8.907309898499651268e+00,-1.180944920688420385e+00
-8.881686976296146341e+00,-1.241047693911048189e+00
-8.855115416150912466e+00,-1.300737020253870835e+00
-8.827617921852125349e+00,-1.360005453789999708e+00
-8.799209171027026599e+00,-1.418842655701716637e+00
-8.769882775747156245e+00,-1.477227972131539779e+00
-8.739656152629061481e+00,-1.535152303911938132e+00
-8.708564761727787484e+00,-1.592617016671275865e+00
-8.676623897344750702e+00,-1.649614002180503025e+00
-8.643843764285266573e+00,-1.706132628721699795e+00
-8.610213147274791368e+00,-1.762149362948757902e+00
-8.575780765573405517e+00,-1.817676741414677499e+00
-8.540562141840901234e+00,-1.872708805993332781e+00
-8.504572806733614598e+00,-1.927240104485613781e+00
-8.467804063234360967e+00,-1.981248986928806355e+00
-8.430286910176493009e+00,-2.034740621426248008e+00
-8.392046792835651914e+00,-2.087717789722100648e+00
-8.353099088978989784e+00,-2.140177028183061214e+00
-8.313450169022367220e+00,-2.192108422963047865e+00
-8.273102608236833078e+00,-2.243498890755894148e+00
-8.232094315589646882e+00,-2.294363578048105534e+00
-8.190440291925161986e+00,-2.344700858467752003e+00
-8.148155422356447630e+00,-2.394509531786528367e+00
-8.105228454693509832e+00,-2.443765922071462704e+00
-8.061698757705775265e+00,-2.492490374082670268e+00
-8.017583189081674888e+00,-2.540685007118907102e+00
-7.972896070798869417e+00,-2.588350276028739572e+00
-7.927633964202162709e+00,-2.635469935631900018e+00
-7.881820630330584443e+00,-2.682053779383253733e+00
-7.835478816841482619e+00,-2.728111894029316975e+00
-7.788622196853697943e+00,-2.773646264332016997e+00
-7.741249699567285703e+00,-2.818643737325241538e+00
-7.693380012911384291e+00,-2.863111887807562095e+00
-7.645036512708062837e+00,-2.907064444104647372e+00
-7.596232183022517681e+00,-2.950504824759160094e+00
-7.546963046641142370e+00,-2.993417343519007456e+00
-7.497253121855780300e+00,-3.035818428423684878e+00
-7.447121235082628132e+00,-3.077719777186218586e+00
-7.396577500498103142e+00,-3.119123495597935225e+00
-7.345616882662135971e+00,-3.160013027642548433e+00
-7.294271601304871844e+00,-3.200418421581489259e+00
-7.242553438968223567e+00,-3.240345487295992477e+00
-7.190459472411848019e+00,-3.279781000057397922e+00
-7.138010468798978714e+00,-3.318743053530330833e+00
-7.085223894791981003e+00,-3.357246554717583376e+00
-7.032100198612440067e+00,-3.395283605592040566e+00
-6.978652937334327788e+00,-3.432864650586527233e+00
-6.924902036799504224e+00,-3.470010138067219696e+00
-6.870847016570623467e+00,-3.506711677700652174e+00
-6.816503106833946113e+00,-3.542984095571935832e+00
-6.761888232783526576e+00,-3.578847273312345756e+00
-6.706997729537566677e+00,-3.614287164221390292e+00
-6.651855342505076152e+00,-3.649333848900751409e+00
-6.596468468127960172e+00,-3.683992885200428447e+00
-6.540841367580490839e+00,-3.718265064233583495e+00
-6.484995719639019995e+00,-3.752179988368962160e+00
-6.428927420949221094e+00,-3.785725561764258895e+00
-6.372659759544951008e+00,-3.818935658072472705e+00
-6.316194143116736548e+00,-3.851808062887026374e+00
-6.259545897271315162e+00,-3.884364765143063281e+00
-6.202721972894421398e+00,-3.916613868302236678e+00
-6.145734300002475337e+00,-3.948572751174129536e+00
-6.088591445501492672e+00,-3.980253337700436767e+00
-6.031305392932112319e+00,-4.011674278602203714e+00
-5.973883522545441416e+00,-4.042846326460631801e+00
-5.916340205403819219e+00,-4.073793639128699517e+00
-5.858679957509595582e+00,-4.104522552169353133e+00
-5.800919045842463539e+00,-4.135061837285107345e+00
-5.743063698678716023e+00,-4.165421858285042411e+00
-5.685126544759332212e+00,-4.195625476392989661e+00
-5.627119101865611484e+00,-4.225693897635856011e+00
-5.569049519086571642e+00,-4.255642146084726463e+00
-5.510931427643947167e+00,-4.285496153077076542e+00
-5.452775837568997197e+00,-4.315277054899651077e+00
-5.394593624621228045e+00,-4.345005915868947355e+00
-5.336397298503770870e+00,-4.374707142071264876e+00
-5.278199111802025278e+00,-4.404404722738112454e+00
-5.220011404549915746e+00,-4.434122828899250912e+00
-5.161847158389600843e+00,-4.463886823259873182e+00
-5.103720369324424411e+00,-4.493723895090365517e+00
-5.045644224088960961e+00,-4.523659410120767888e+00
-4.987632808080693536e+00,-4.553720154348400051e+00
-4.929700680397406387e+00,-4.583933399393873565e+00
-4.871862865823489486e+00,-4.614326779209784846e+00
-4.814134839453366510e+00,-4.644928150364111552e+00
-4.756532502594984280e+00,-4.675765436122370389e+00
-4.699072148581478814e+00,-4.706866454954466761e+00
-4.641770417156948270e+00,-4.738258734546429984e+00
-4.584644236203486045e+00,-4.769969312894852820e+00
-4.527710749750769814e+00,-4.802024528589165620e+00
-4.470987231462847156e+00,-4.834449802925790962e+00
-4.414490983133300794e+00,-4.867269417025788414e+00
-4.358239218138182380e+00,-4.900506287617558243e+00
-4.302248930289709783e+00,-4.934181745568992916e+00
-4.246536749089030671e+00,-4.968315321579214405e+00
-4.191119814135600308e+00,-5.002926178809198987e+00
-4.136016818716410803e+00,-5.038034656122582611e+00
-4.081238735178735588e+00,-5.073647879890799572e+00
-4.026799014261952969e+00,-5.109776175230601680e+00
-3.972709870323791304e+00,-5.146427243358272285e+00
-3.918982110020295284e+00,-5.183606087550913344e+00
-3.865630206108185529e+00,-5.221322309265672423e+00
-3.812658844276896275e+00,-5.259571109543034417e+00
-3.760071416874387840e+00,-5.298346052425782382e+00
-3.707871480402193054e+00,-5.337641109432641251e+00
-3.656060548385625442e+00,-5.377447722884779679e+00
-3.604642844427327297e+00,-5.417761012564578316e+00
-3.553612883065986328e+00,-5.458564000268357752e+00
-3.502963312487645808e+00,-5.499838221729168808e+00
-3.452687125339317209e+00,-5.541566476336205582e+00
-3.402775325395587469e+00,-5.583729943502981463e+00
-3.353217022346932641e+00,-5.626308398687515755e+00
-3.304000825114568052e+00,-5.669281880454024147e+00
-3.255113134169273170e+00,-5.712628734219983073e+00
-3.206535339488014724e+00,-5.756322610020545127e+00
-3.158250341183618026e+00,-5.800339849923362046e+00
-3.110239919318657176e+00,-5.844656435805570815e+00
-3.062484911418948741e+00,-5.889248157858582466e+00
-3.014965390426382008e+00,-5.934090767451031923e+00
-2.967660839937611872e+00,-5.979160113738440252e+00
-2.920550323960268368e+00,-6.024432263897950612e+00
-2.873612648841930017e+00,-6.069883607281873594e+00
-2.826826515465919343e+00,-6.115490944121141581e+00
-2.780170660243124203e+00,-6.161231559669273494e+00
-2.733624512392668571e+00,-6.207083820267015106e+00
-2.687167264146004264e+00,-6.253026156862371288e+00
-2.640777313011063221e+00,-6.299036449457076969e+00
-2.594434506891925896e+00,-6.345094231300216769e+00
-2.548119244181311416e+00,-6.391179712937027801e+00
-2.501812539582765282e+00,-6.437273794478145739e+00
-2.455495095589707688e+00,-6.483357083822193445e+00
-2.409148789236065458e+00,-6.529411343508185084e+00
-2.362756608494309241e+00,-6.575419388380832508e+00
-2.316300993882125958e+00,-6.621363378357099094e+00
-2.269764192181713547e+00,-6.667225124900502564e+00
-2.223133068517780586e+00,-6.712990956149615940e+00
-2.176390626887514834e+00,-6.758643084558973335e+00
-2.129521148360839167e+00,-6.804164766571044964e+00
-2.082515341330746228e+00,-6.849545657401033161e+00
-2.035352068218780008e+00,-6.894762867680233498e+00
-1.988026070851078408e+00,-6.939809718758348289e+00
-1.940520493113393030e+00,-6.984667143997384642e+00
-1.892825479860967830e+00,-7.029323077593435443e+00
-1.844930260082158879e+00,-7.073764212097894521e+00
-1.796822309876591195e+00,-7.117974954486235184e+00
-1.748494259796333328e+00,-7.161944988803830014e+00
-1.699934199750821273e+00,-7.205658636417383356e+00
